,ID_Start_Location,freq.loc,Start_Lat,Start_Lng,End_Lat,End_Lng,Start_Time,End_Time,differ_HHMM,Start_hms,End_hms,Year,Month,Day,Date,Start_Hour_numric,End_Hour_numric,Accident.Description,Severity,Distance.mi.,Traffic.Speed,Traffic.Speed.No.Accident,Number,Street,Street_Category,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Weather_Condition_Timestamp,Temperature.F.,Nautical_Twilight,Astronomical_Twilight,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Civil_Twilight,Nautical_Twilight.1,Astronomical_Twilight.1.1,Astronomical_Twilight.1
380,55,10,40.75356,-73.74442,40.75356,-73.74442,2018-03-05 8:03,2018-03-05 8:32,0:29,8:03:00,8:32:00,2018,3,5,2018-03-05,8,8,Right lane blocked,3,0,20,82,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-03-05 7:51,2018-03-05 7:51,36,Day,Day,26.7,59,30.03,10,NW,15,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
381,55,10,40.75356,-73.74442,40.75356,-73.74442,2018-08-09 10:18,2018-08-09 10:47,0:29,10:18:00,10:47:00,2018,8,9,2018-08-09,10,10,Right lane blocked,2,0,35,87,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-08-09 9:51,2018-08-09 9:51,82.9,Day,Day,0,63,29.81,10,NW,13.8,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
382,55,10,40.75356,-73.74442,40.75356,-73.74442,2017-07-24 13:55,2017-07-24 14:40,0:45,13:55:00,14:40:00,2017,7,24,2017-07-24,13,14,Right lane blocked,3,0,19,82,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2017-07-24 13:51,2017-07-24 13:51,66,Day,Day,0,84,29.83,10,NNE,12.7,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
383,55,10,40.75356,-73.74442,40.75356,-73.74442,2018-11-24 15:29,2018-11-24 15:57,0:28,15:29:00,15:57:00,2018,11,24,2018-11-24,15,15,One lane blocked ,3,0,20,88,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-11-24 15:32,2018-11-24 15:32,45,Day,Day,38.2,80,29.98,10,NE,15,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
384,55,10,40.75356,-73.74442,0,0,2017-05-06 16:22,2017-05-06 16:52,0:30,16:22:00,16:52:00,2017,5,6,2017-05-06,16,16,Two lanes blocked,3,0.01,22,88,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2017-05-06 16:51,2017-05-06 16:51,63,Day,Day,0,70,29.39,10,SSE,17.3,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
385,55,10,40.75356,-73.74442,0,0,2016-12-05 18:23,2016-12-05 19:08,0:45,18:23:00,19:08:00,2016,12,5,2016-12-05,18,19,Right lane blocked,3,0.01,13,68,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2016-12-05 18:51,2016-12-05 18:51,46.9,Night,Night,0,59,30.03,10,NW,11.5,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
386,55,10,40.75356,-73.74442,0,0,2017-05-10 18:25,2017-05-10 19:10,0:45,18:25:00,19:10:00,2017,5,10,2017-05-10,18,19,Right lane blocked,2,0.01,21,88,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2017-05-10 18:51,2017-05-10 18:51,59,Day,Day,0,49,30.01,10,South,12.7,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
387,55,10,40.75356,-73.74442,0,0,2017-12-24 18:01,2017-12-24 18:46,0:45,18:01:00,18:46:00,2017,12,24,2017-12-24,18,18,One lane blocked ,3,2.1,13,68,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2017-12-24 17:51,2017-12-24 17:51,37.9,Night,Day,30.5,62,30.11,10,ENE,11.5,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Day,Day
388,55,10,40.75356,-73.74442,0,0,2018-06-13 23:08,2018-06-13 23:52,0:44,23:08:00,23:52:00,2018,6,13,2018-06-13,23,23,Left and center lane blocked ,3,1.17,40,82,0,Cross Island Pkwy S,County Highways,R,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2018-06-13 22:51,2018-06-13 22:51,77,Night,Night,0,74,29.73,10,SW,11.5,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
389,90,6,40.76425,-73.84002,0,0,2017-02-10 6:13,2017-02-10 6:43,0:30,6:13:00,6:43:00,2017,2,10,2017-02-10,6,6,Two lanes blocked,3,0.01,29,80,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2017-02-10 5:51,2017-02-10 5:51,21.9,Day,Day,7.8,55,30.19,10,West,17.3,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
390,90,6,40.76425,-73.84002,40.76425,-73.84002,2018-01-16 8:26,2018-01-16 8:55,0:29,8:26:00,8:55:00,2018,1,16,2018-01-16,8,8,Right lane blocked,3,0,20,76,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2018-01-16 8:11,2018-01-16 8:11,27,Day,Day,19.5,81,30.51,10,NE,6.9,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
391,90,6,40.76425,-73.84002,40.76425,-73.84002,2018-07-27 8:52,2018-07-27 9:22,0:30,8:52:00,9:22:00,2018,7,27,2018-07-27,8,9,Two lanes blocked,3,0,20,76,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2018-07-27 8:51,2018-07-27 8:51,82,Day,Day,0,69,29.98,10,SSW,6.9,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
392,90,6,40.76425,-73.84002,40.76425,-73.84002,2016-08-18 10:22,2016-08-18 10:52,0:30,10:22:00,10:52:00,2016,8,18,2016-08-18,10,10,Right lane blocked,3,0,32,87,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2016-08-18 10:51,2016-08-18 10:51,75.9,Day,Day,0,62,30.01,10,NE,8.1,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
393,90,6,40.76425,-73.84002,0,0,2017-05-03 11:48,2017-05-03 12:17,0:29,11:48:00,12:17:00,2017,5,3,2017-05-03,11,12,Right lane blocked,3,0.01,33,88,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2017-05-03 11:51,2017-05-03 11:51,64,Day,Day,0,30,29.88,10,WSW,17.3,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
394,90,6,40.76425,-73.84002,40.76425,-73.84002,2016-08-10 14:08,2016-08-10 15:06,0:58,14:08:00,15:06:00,2016,8,10,2016-08-10,14,15,One lane blocked ,3,0,22,80,0,Van Wyck Expy S,County Highways,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2016-08-10 13:51,2016-08-10 13:51,84.9,Day,Day,0,77,30.13,10,WSW,6.9,0.05,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
395,96,9,40.76808,-73.90455,40.76808,-73.90455,2018-03-02 5:16,2018-03-02 5:46,0:30,5:16:00,5:46:00,2018,3,2,2018-03-02,5,5,Right and center lane blocked,2,0,38,88,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2018-03-02 4:51,2018-03-02 4:51,42.1,Night,Day,34.5,89,29.3,7,NNE,15,0.16,Rain,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
396,96,9,40.76808,-73.90455,40.76808,-73.90455,2018-04-03 6:28,2018-04-03 6:57,0:29,6:28:00,6:57:00,2018,4,3,2018-04-03,6,6,Shoulder blocked,2,0,29,78,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2018-04-03 6:51,2018-04-03 6:51,39.9,Day,Day,35.1,77,30.2,10,South,6.9,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
397,96,9,40.76808,-73.90455,0,0,2017-01-13 8:10,2017-01-13 8:39,0:29,8:10:00,8:39:00,2017,1,13,2017-01-13,8,8,One lane blocked ,2,0.01,24,80,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2017-01-13 7:51,2017-01-13 7:51,48,Day,Day,0,61,30.33,10,NW,21.9,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
398,96,9,40.76808,-73.90455,0,0,2018-03-20 8:43,2018-03-20 9:12,0:29,8:43:00,9:12:00,2018,3,20,2018-03-20,8,9,One lane blocked ,2,0,24,79,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2018-03-20 8:51,2018-03-20 8:51,33.1,Day,Day,24.9,43,29.98,10,NE,10.4,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
399,96,9,40.76808,-73.90455,0,0,2017-03-05 15:50,2017-03-05 16:18,0:28,15:50:00,16:18:00,2017,3,5,2017-03-05,15,16,Right lane blocked,2,0.01,26,74,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2017-03-05 15:51,2017-03-05 15:51,37,Day,Day,30.4,17,30.51,10,North,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
400,96,9,40.76808,-73.90455,0,0,2017-05-10 17:42,2017-05-10 18:27,0:45,17:42:00,18:27:00,2017,5,10,2017-05-10,17,18,Right lane blocked,2,0.01,20,88,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2017-05-10 17:51,2017-05-10 17:51,62.1,Day,Day,0,44,30,10,South,10.4,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
401,96,9,40.76808,-73.90455,0,0,2017-03-02 18:56,2017-03-02 19:40,0:44,18:56:00,19:40:00,2017,3,2,2017-03-02,18,19,Right lane blocked,2,0.01,21,68,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2017-03-02 18:51,2017-03-02 18:51,43,Night,Day,34.2,34,29.98,10,NW,20.7,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Day,Day
402,96,9,40.76808,-73.90455,0,0,2017-01-16 19:22,2017-01-16 20:06,0:44,19:22:00,20:06:00,2017,1,16,2017-01-16,19,20,Right lane blocked,3,0.01,28,87,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2017-01-16 19:51,2017-01-16 19:51,42.1,Night,Night,36.6,51,30.34,10,SW,9.2,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
403,96,9,40.76808,-73.90455,0,0,2016-11-06 21:29,2016-11-06 21:58,0:29,21:29:00,21:58:00,2016,11,6,2016-11-06,21,21,One lane blocked ,3,0.01,38,88,0,Brooklyn Queens Expy E,County Highways,R,Astoria,Queens,NY,11103,US,US/Eastern,KLGA,2016-11-06 21:51,2016-11-06 21:51,50,Night,Night,0,43,30.39,10,NNE,16.1,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
404,82,12,40.77143,-73.87611,40.77143,-73.87611,2017-11-29 5:43,2017-11-29 6:12,0:29,5:43:00,6:12:00,2017,11,29,2017-11-29,5,6,Right lane blocked,2,0,38,89,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-11-29 5:51,2017-11-29 5:51,48.9,Night,Day,0,83,30.07,10,SW,9.2,0,Clear,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Day,Day
405,82,12,40.77143,-73.87611,0,0,2017-03-30 7:35,2017-03-30 8:05,0:30,7:35:00,8:05:00,2017,3,30,2017-03-30,7,8,Right lane blocked,2,0.01,23,78,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-03-30 7:51,2017-03-30 7:51,42.1,Day,Day,35.7,45,30.26,10,North,11.5,0,Partly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
406,82,12,40.77143,-73.87611,40.77143,-73.87611,2018-09-17 8:12,2018-09-17 8:41,0:29,8:12:00,8:41:00,2018,9,17,2018-09-17,8,8,Three lanes blocked,2,0,24,83,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2018-09-17 8:03,2018-09-17 8:03,72,Day,Day,0,84,30.16,10,ESE,8.1,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
407,82,12,40.77143,-73.87611,40.77143,-73.87611,2018-01-31 10:46,2018-01-31 11:16,0:30,10:46:00,11:16:00,2018,1,31,2018-01-31,10,11,Right lane blocked,2,0,35,88,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2018-01-31 10:51,2018-01-31 10:51,25,Day,Day,15.5,43,30.28,10,NW,9.2,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
408,82,12,40.77143,-73.87611,0,0,2017-03-16 12:48,2017-03-16 13:17,0:29,12:48:00,13:17:00,2017,3,16,2017-03-16,12,13,Right and center lane blocked,2,0.01,24,86,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-03-16 12:51,2017-03-16 12:51,36,Day,Day,25.3,37,29.96,10,West,19.6,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
409,82,12,40.77143,-73.87611,40.77143,-73.87611,2018-05-14 13:55,2018-05-14 14:24,0:29,13:55:00,14:24:00,2018,5,14,2018-05-14,13,14,Two lanes blocked,2,0,25,88,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2018-05-14 13:51,2018-05-14 13:51,66,Day,Day,0,65,30,10,Variable,4.6,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
410,82,12,40.77143,-73.87611,0,0,2017-03-20 17:16,2017-03-20 18:01,0:45,17:16:00,18:01:00,2017,3,20,2017-03-20,17,18,One lane blocked ,2,0.01,20,71,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-03-20 16:51,2017-03-20 16:51,52,Day,Day,0,22,30,10,NW,9.2,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
411,82,12,40.77143,-73.87611,40.77143,-73.87611,2017-10-25 17:00,2017-10-25 17:45,0:45,17:00:00,17:45:00,2017,10,25,2017-10-25,17,17,Left and center lane blocked ,2,0,20,70,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-10-25 16:51,2017-10-25 16:51,64.9,Day,Day,0,45,29.67,10,Variable,3.5,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
412,82,12,40.77143,-73.87611,40.77143,-73.87611,2017-12-22 17:52,2017-12-22 18:21,0:29,17:52:00,18:21:00,2017,12,22,2017-12-22,17,18,Two lanes blocked,2,0,20,70,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-12-22 17:51,2017-12-22 17:51,51.1,Night,Day,0,74,30.14,10,Variable,3.5,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Day,Day
413,82,12,40.77143,-73.87611,0,0,2016-12-05 18:35,2016-12-05 19:19,0:44,18:35:00,19:19:00,2016,12,5,2016-12-05,18,19,Right lane blocked,2,0.01,21,68,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2016-12-05 18:51,2016-12-05 18:51,46.9,Night,Night,0,59,30.03,10,NW,11.5,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
414,82,12,40.77143,-73.87611,0,0,2017-02-17 18:26,2017-02-17 19:11,0:45,18:26:00,19:11:00,2017,2,17,2017-02-17,18,19,One lane blocked ,2,0.01,21,82,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-02-17 18:51,2017-02-17 18:51,41,Day,Day,34.7,41,29.87,10,NW,10.4,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Night,Day,Day,Day
415,82,12,40.77143,-73.87611,0,0,2017-02-27 18:56,2017-02-27 19:41,0:45,18:56:00,19:41:00,2017,2,27,2017-02-27,18,19,Right lane blocked,2,0.01,21,82,0,Grand Central Pkwy E,County Highways,R,East Elmhurst,Queens,NY,11369,US,US/Eastern,KLGA,2017-02-27 18:51,2017-02-27 18:51,53.1,Night,Day,0,37,30.39,10,WSW,17.3,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Day,Day
416,21,8,40.81573,-73.93097,40.81067,-73.93103,2019-01-09 5:59,2019-01-09 6:29,0:30,5:59:00,6:29:00,2019,1,9,2019-01-09,5,6,Right lane blocked,2,0.35,38,87,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-01-09 5:51,2019-01-09 5:51,44.1,Night,Day,36.5,63,29.55,10,West,17.3,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Day,Day
417,21,8,40.81573,-73.93097,40.81067,-73.93103,2019-08-21 7:36,2019-08-21 8:06,0:30,7:36:00,8:06:00,2019,8,21,2019-08-21,7,8,Right lane blocked,2,0.35,23,80,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-08-21 7:51,2019-08-21 7:51,79,Day,Day,79,79,29.95,8,S,6,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
418,21,8,40.81573,-73.93097,40.81067,-73.93103,2019-03-25 8:20,2019-03-25 8:49,0:29,8:20:00,8:49:00,2019,3,25,2019-03-25,8,8,Right lane blocked,2,0.35,24,80,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-03-25 7:51,2019-03-25 7:51,50,Day,Day,0,39,30.03,10,NNW,10.4,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
419,21,8,40.81573,-73.93097,40.81067,-73.93103,2018-11-16 11:35,2018-11-16 12:05,0:30,11:35:00,12:05:00,2018,11,16,2018-11-16,11,12,Right lane blocked,2,0.35,37,88,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2018-11-16 11:51,2018-11-16 11:51,44.1,Day,Day,35,63,29.68,10,WNW,24.2,0,Scattered Clouds,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
420,21,8,40.81573,-73.93097,40.81067,-73.93103,2017-10-30 12:07,2017-10-30 18:07,6:00,12:07:00,18:07:00,2017,10,30,2017-10-30,12,18,Right lane blocked,2,0.35,24,86,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2017-10-30 11:51,2017-10-30 11:51,55,Day,Day,0,53,29.51,10,WNW,25.3,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
421,21,8,40.81573,-73.93097,40.81067,-73.93103,2019-06-18 17:39,2019-06-18 18:08,0:29,17:39:00,18:08:00,2019,6,18,2019-06-18,17,18,Right lane blocked,2,0.35,20,72,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-06-18 17:51,2019-06-18 17:51,71,Day,Day,71,90,29.82,4,ENE,6,0.06,Rain,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
422,21,8,40.81573,-73.93097,40.81573,-73.93097,2020-06-16 18:40,2020-06-16 19:44,1:04,18:40:00,19:44:00,2020,6,16,2020-06-16,18,19,Right lane blocked,3,0,13,67,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2020-06-16 18:51,2020-06-16 18:51,75,Day,Day,75,44,30.27,10,ESE,8,0,Mostly Cloudy,0,0,0,0,1,0,0,0,0,0,0,0,Day,Day,Day,Day
423,21,8,40.81573,-73.93097,40.81067,-73.93103,2018-09-26 23:20,2018-09-26 23:50,0:30,23:20:00,23:50:00,2018,9,26,2018-09-26,23,23,One lane blocked ,3,0.35,40,82,0,Major Deegan Expy N,County Highways,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2018-09-26 22:51,2018-09-26 22:51,73.9,Night,Night,0,82,29.92,10,NW,6.9,0,Overcast,0,0,0,0,1,0,0,0,0,0,0,0,Night,Night,Night,Night
424,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-10-17 2:57,2020-10-17 3:43,0:46,2:57:00,3:43:00,2020,10,17,2020-10-17,2,3,Two lanes blocked,3,0,45,89,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-10-17 2:51,2020-10-17 2:51,50,Night,Night,50,74,30.1,10,N,9,0.01,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
425,6,10,40.82092,-73.88907,40.82092,-73.88907,2019-12-30 4:48,2019-12-30 5:47,0:59,4:48:00,5:47:00,2019,12,30,2019-12-30,4,5,Right and center lane blocked,3,0,43,89,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2019-12-30 4:51,2019-12-30 4:51,40,Night,Night,31,89,29.84,3,NE,18,0.01,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
426,6,10,40.82092,-73.88907,0,0,2020-05-30 4:38,2020-05-30 5:33,0:55,4:38:00,5:33:00,2020,5,30,2020-05-30,4,5,Two lanes blocked,3,0,43,88,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-05-30 4:51,2020-05-30 4:51,68,Day,Day,68,84,29.83,10,CALM,0,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
427,6,10,40.82092,-73.88907,40.82092,-73.88907,2019-10-03 8:40,2019-10-03 10:56,2:16,8:40:00,10:56:00,2019,10,3,2019-10-03,8,10,One lane blocked ,3,0,20,79,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2019-10-03 8:51,2019-10-03 8:51,57,Day,Day,57,81,30.12,8,E,15,0.01,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
428,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-12-03 11:23,2020-12-03 12:23,1:00,11:23:00,12:23:00,2020,12,3,2020-12-03,11,12,One lane blocked ,3,0,33,84,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-12-03 11:51,2020-12-03 11:51,46,Day,Day,39,37,30.18,10,W,16,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
429,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-09-11 16:21,2020-09-11 17:22,1:01,16:21:00,17:22:00,2020,9,11,2020-09-11,16,17,Right lane blocked,3,0,22,82,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-09-11 16:51,2020-09-11 16:51,78,Day,Day,78,46,30.14,10,N,10,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
430,6,10,40.82092,-73.88907,40.82092,-73.88907,2019-08-26 18:06,2019-08-26 19:36,1:30,18:06:00,19:36:00,2019,8,26,2019-08-26,18,19,Right lane blocked,3,0,13,68,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2019-08-26 17:51,2019-08-26 17:51,72,Day,Day,72,57,30.12,10,NNE,12,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
431,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-04-05 18:42,2020-04-05 19:28,0:46,18:42:00,19:28:00,2020,4,5,2020-04-05,18,19,Right lane blocked,3,0,13,82,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-04-05 18:51,2020-04-05 18:51,58,Day,Day,58,60,29.95,10,SSE,10,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
432,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-02-11 20:47,2020-02-11 22:16,1:29,20:47:00,22:16:00,2020,2,11,2020-02-11,20,22,Two lanes blocked,3,0,38,82,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-02-11 20:51,2020-02-11 20:51,46,Night,Night,40,71,29.82,10,WNW,15,0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
433,6,10,40.82092,-73.88907,40.82092,-73.88907,2020-10-30 20:27,2020-10-30 22:57,2:30,20:27:00,22:57:00,2020,10,30,2020-10-30,20,22,Two lanes blocked,3,0,38,80,0,Bruckner Expy E,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2020-10-30 20:47,2020-10-30 20:47,39,Night,Night,32,75,30.18,10,NNE,12,0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
434,50,17,40.82236,-73.88721,0,0,2016-11-02 6:51,2016-11-02 7:19,0:28,6:51:00,7:19:00,2016,11,2,2016-11-02,6,7,Right lane blocked,3,0.01,29,79,0,Sheridan Expy N,County Highways,R,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2016-11-02 6:51,2016-11-02 6:51,55.9,Day,Day,0,75,30.27,10,SW,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
